,acn_volume,adbe_volume,amd_volume,crm_volume,ibm_volume,intc_volume,intu_volume,nflx_volume,sony_volume,txn_volume,acn_high,adbe_high,amd_high,crm_high,ibm_high,intc_high,intu_high,nflx_high,sony_high,txn_high,acn_low,adbe_low,amd_low,crm_low,ibm_low,intc_low,intu_low,nflx_low,sony_low,txn_low
10,0.09574797702855578,0.08582437341748926,0.04732165050956997,0.06867925499487684,0.05413000071071965,0.18399204880933412,0.1052317715179768,0.2618214856611971,0.17685940536587724,0.475653405913277,0.01013677777132968,0.0006802161836976656,0.0058364560984506195,0.022161830665992394,0.9079215459972354,0.01823768405250653,0.007784641813965293,0.015701188003960823,0.02520452855135938,0.005075825034118964,0.009980277561395912,0.0007170119555394566,0.0058903486611295765,0.025344822245168902,0.9132858644545455,0.02224105156708539,0.010097136675549803,0.01406490431435737,0.02555469266260367,0.006352256285445279
11,0.07216765983816228,0.06481963964625151,0.03827127679210874,0.04314872274955082,0.06628333268034939,0.13710871257500307,0.09307410661040968,0.2938085714375797,0.1133298998699647,0.22959931894162539,0.010280774894877498,0.0008767259028666374,0.005590710578515859,0.021195089819039448,0.905636448476191,0.017213114401370577,0.008103309782312842,0.016275316209316187,0.026361457730766036,0.006079201101070686,0.011314848784971382,0.001013166593981249,0.005696161342630799,0.024653348576486184,0.9047195352689789,0.02033465453652422,0.010033229149575343,0.015811596153915718,0.027540361349224926,0.0061125427345391226
12,0.07846895468399853,0.07260650985284943,0.027167425914850992,0.061099878234545685,0.06593888905209887,0.15006114774053853,0.09972363114055055,0.34706397942636386,0.09816670128584153,0.2503635211215093,0.008236141298456817,0.0009976570538035995,0.0058364560984506195,0.020793816652538377,0.8763541931344316,0.014549200521532801,0.007906042748273265,0.01782712889872127,0.025700355342533676,0.005075825034118964,0.008703725371144472,0.0014028478517336893,0.00614926508579461,0.024256896297388975,0.8808792391645869,0.017157382637465857,0.010528501691752096,0.016565946064916223,0.026245360031863244,0.007191226746516621
13,0.08811004388208761,0.09251403618215845,0.02085840575108965,0.05245887399929547,0.051089619310706685,0.19912788637462783,0.20791145936864786,0.27294854804316093,0.21604356894290114,0.29773001255235326,0.008293728052843286,0.0006046361038640619,0.005775019718466928,0.02004596169577544,0.8731381502844069,0.009836044880408956,0.008027437612686261,0.01856143229896686,0.022394843401371767,0.0042495250530996675,0.007485209621667793,0.0004676159505778918,0.00614926508579461,0.02286473299896738,0.8737676056977973,0.012709193506002636,0.010432641201614495,0.01741379114001413,0.01795735160074853,0.004374656944775318
14,0.0530331961867979,0.16569667168177313,0.018374544389561997,0.05146158758346242,0.04611546334344771,0.12618659784403896,0.3087444133093087,0.12881538692750147,0.12899958172449016,0.3721741670084387,0.01033836164926391,0.0022069368195396927,0.005590710578515859,0.019079235440971953,0.8831246531130288,0.012295081715264722,0.00726870074168319,0.01753798617775188,0.01867614246756466,0.008617122471344246,0.011082743639257264,0.0012313943332227378,0.006278723298127129,0.02315975438855286,0.8818490757587437,0.0165219028393096,0.007317225598060889,0.017726155663058137,0.01890701923348044,0.008209995854317698
15,0.048709837802004594,0.06401966900297236,0.06895776266664698,0.0739809582635635,0.04750952140045324,0.07372540837449064,0.11796654077242211,0.1480863554627439,0.05240679142848201,0.22465605309272585,0.00907125722842353,0.0016022931576676544,0.006205074378352767,0.018905950017897105,0.8819397588794675,0.011680307137698631,0.006069894968024597,0.01714067085036978,0.0190893314602099,0.008026896394902172,0.008993843747699043,0.0018237051688313397,0.006343452404293388,0.022800188080837863,0.8824146799295364,0.017369202176200027,0.008994754618977113,0.01661907034558535,0.02089268792010167,0.008809258757171784
16,0.04259228568752207,0.09872298264283878,0.042070901721044586,0.07755832114874528,0.0344123402504601,0.12755469703661662,0.07512616142249809,0.17475084313443173,0.07220516556027579,0.18676596696618322,0.009733612895230837,0.0017232243086046165,0.006696565418222288,0.020501966366926777,0.8716994399323201,0.015573770172668644,0.00567535483005048,0.01745477737658819,0.017106024295512764,0.005134858265620074,0.010386451412049302,0.0011846279061173484,0.006990743465955978,0.024072503319073596,0.876515261899964,0.018851938947338998,0.00897878133219196,0.016812437372400575,0.01813001844306343,0.007311086518314136
17,0.048875566540088344,0.0697882646508385,0.03536287633237597,0.04861127866595248,0.026492729721717602,0.08716260309645127,0.09184295067040288,0.20906265731590556,0.16355710598873785,0.13609671526043027,0.01033836164926391,0.0017534578521396574,0.007003747318140744,0.020830289730155743,0.8734766484966063,0.016598339823804487,0.006267168071959137,0.01804554763340127,0.01305677216758945,0.00619724395550203,0.01218520681587687,0.0020419251144476805,0.007249659890621015,0.02363917982003244,0.8809601110088846,0.02224105156708539,0.008611322244315947,0.017651783157571467,0.014245014490978411,0.008090142075209056
18,0.056491882894632556,0.15927855858500603,0.04088188460904256,0.09259482665714419,0.05698864427646523,0.16651008838499093,0.17063051856031702,0.1620347258932916,0.08738828202581927,0.16621925605557836,0.009733612895230837,0.0014057834384986825,0.0065122562782712196,0.022745516645066077,0.8681448900176922,0.016188544750234735,0.005341507571861651,0.01876321043831404,0.014213701346996122,0.0059611523444966785,0.01061855655776342,0.0014651984116991063,0.006990743465955978,0.025077441363032887,0.8784548167433611,0.02033465453652422,0.008084095140327846,0.018720624645272896,0.014504014754450748,0.006651884740527858
19,0.09705219014130176,0.06527099922938608,0.03297376717537526,0.0696315026693497,0.06603653845769894,0.1582714438067289,0.11623522773178754,0.13404234747122729,0.069803638143312,0.1700999217031431,0.011634272406261165,0.001163927183031148,0.00675800179820598,0.023092069251029024,0.8760155532837728,0.016598339823804487,0.0064340917010535514,0.01879441228262553,0.013635236757292793,0.006079201101070686,0.011604967161525953,0.0015898995316299472,0.00705547257212224,0.026045508187048233,0.8829804108984544,0.018851938947338998,0.00833971885363291,0.019054234418234228,0.015108348702552857,0.007251171614137769
20,0.08140523558700398,0.05384389563685736,0.06097119779092003,0.03880570126124561,0.048963268499331136,0.14269393642335892,0.07018871312142917,0.1733788119713003,0.06548999410999792,0.15701626834694207,0.015377958597620367,0.0015267145894356446,0.006942310938157052,0.023000875612873478,0.8814320115611682,0.014754077566514812,0.007116954884956325,0.020285900629761787,0.016362284108751346,0.007259629645383986,0.014013003650026168,0.001808119477246281,0.007249659890621015,0.027133419383389867,0.8862130530233666,0.02033465453652422,0.010288852862880393,0.01988083424341481,0.01778468475843363,0.007430940297422778
21,0.07608390197505423,0.09322226707276797,0.06571649894295917,0.0677527437440384,0.06841240605879557,0.2280694493188136,0.11417688889458869,0.17788849080775904,0.0832254448089733,0.2462156519145446,0.016846646896395034,0.0019499615249022398,0.0070651836981244324,0.022891427195722402,0.8799933012090815,0.012499999743852519,0.007025904942962208,0.020379507618821152,0.016858110899925616,0.006846485557017029,0.017407450742288944,0.0021666262343785214,0.006926014359789722,0.024616458917244427,0.8752221830716572,0.012709193506002636,0.009314285858256652,0.019105234620146648,0.0169213505468592,0.005153712501670238
22,0.0763613174714118,0.08379509008843712,0.09467929455137906,0.07048723875519353,0.07404021148589854,0.3110438432417998,0.10350045847734224,0.18786054572263636,0.1000930449603492,0.32244323477871817,0.013333325001199742,0.001254626302034663,0.006143637998369072,0.018823872825127208,0.8575660728583454,0.005532786771869191,0.005690526532523055,0.019252053408401353,0.01305677216758945,0.0010033524583808462,0.012910517263472254,0.0014651984116991063,0.0058903486611295765,0.02158320179967546,0.8691611396984059,0.0004236602594220873,0.00833971885363291,0.01825526249139183,0.012604679488986942,0.0
23,0.05053285392092577,0.08243000256871306,0.06230941886134922,0.048154457146441856,0.051935819085470014,0.16238594684880772,0.17612583439670154,0.19877426277628482,0.05254906201005569,0.605828144613052,0.01347732212474756,0.0013302048702666727,0.006020765238401692,0.01827665992367089,0.8746615427301674,0.0,0.007890864975905715,0.017502621272357397,0.011486653995537568,0.008381030860338867,0.014361138158662995,0.0015743091638697887,0.006084535979628351,0.022486723705561262,0.8750605577279785,0.0,0.008803038431646537,0.01739041734898978,0.012173012383199733,0.005752999375280149
24,0.08311296214899734,0.07887783934534512,0.052132785985533676,0.14597216927489237,0.0719220024465247,0.20202170248690154,0.13903726170399677,0.26810413774331093,0.07577331174614377,0.4007525197917055,0.015550739019167537,0.0016627587331361424,0.005897892478434311,0.018641474604704056,0.8865098211355014,0.003278688457403922,0.008148838546994247,0.018191160123187937,0.01305677216758945,0.009561465306794886,0.014245108795740286,0.0011534518467721244,0.005955077767295832,0.017443575748635476,0.8643123117623713,0.0027536540035438817,0.010336779113828687,0.016757187525524644,0.0109643444869955,0.00910888721225439
25,0.05197037058386955,0.0857142857142857,0.054096125496218526,0.09384947730932125,0.05963033814049655,0.3478549531370747,0.11077197324800739,0.17203252938227595,0.08200760863070257,0.2724047077538745,0.013131741123265483,0.0010127700465671213,0.005283528678597403,0.014738060027499139,0.8645904817415233,0.007377049029158866,0.007420445080936325,0.01780008574711809,0.010825551607305181,0.006787452325515919,0.013200658849961161,0.0011378677139120968,0.005372515811799502,0.016503167871367436,0.8669790876670319,0.006566405700758504,0.010113109962334957,0.016789062093926117,0.012086678962042297,0.008569545206265627
26,0.06023158789747876,0.17232762100473376,0.03277288019629703,0.08267343534608251,0.08115160853281561,0.2328705533232677,0.11349077594885573,0.11288805465844255,0.04923415745938887,0.18829151286926912,0.012987743999717666,0.002660415786939735,0.005283528678597403,0.016133448913371706,0.8887102277104686,0.01127051206412888,0.009575260829532556,0.017962340288362473,0.01338732336170563,0.009738523686299128,0.012736448558532953,0.0011534518467721244,0.0054372449179657615,0.016263460687416992,0.8731210028845814,0.008684601088100041,0.01073619116586784,0.017843029080530218,0.013554347121718852,0.00910888721225439
27,0.06619421966983953,0.11186378481523612,0.03500570974323383,0.22125764251142455,0.09482376991891651,0.1639349095484025,0.1376329744599265,0.17419540960726593,0.08154096112314088,0.38429464474354674,0.014456432298492361,0.0029476185787058393,0.005406401438564783,0.017674730109713738,0.8918415796144157,0.012090163686676925,0.010303654295590464,0.019237492159422685,0.015783819519048017,0.010800909376181084,0.015289535531585102,0.003008339309848805,0.005631432236464539,0.020937830063431168,0.8908195190227578,0.015251006788858545,0.013036809378557973,0.01846988071792481,0.01614434975644219,0.012285030336699393
28,0.04143218452093586,0.0638141719569924,0.06057188492898507,0.4124020608441225,0.05737107419765365,0.22566492852489647,0.12696936858372182,0.10671207524048644,0.13392214384693962,0.2576494786423574,0.0139092702988457,0.0028569255061087068,0.005037783158662639,0.029840945680143532,0.8903181783162513,0.014344282492945004,0.010986512927071992,0.018865139181164704,0.020990000826377975,0.010269716531240147,0.013403745775287856,0.0024939569321655378,0.005243057599466984,0.024367524708659077,0.8792629181021306,0.011861894169112208,0.013164618039914089,0.01904361253700062,0.020461020814314432,0.009828027864972888
29,0.04674991533423163,0.06731496091886535,0.04482271493368576,0.13623093292927146,0.06781572307375333,0.23615444496164725,0.1405697943584844,0.24529457945221747,0.13171125900928457,0.19824018492971926,0.014859600054360877,0.0037487704481452555,0.004669164878760497,0.03293265735054962,0.9093602474969185,0.016393462778822476,0.01277713194263927,0.018811052877958354,0.023634410379307497,0.010269716531240147,0.015231519399502819,0.00325773531481037,0.00485468296246943,0.03422333308747602,0.9050427775031283,0.01821645914918274,0.014730318076852197,0.017014305176592935,0.023741690818297342,0.011505974779804473
30,0.07236221096547799,0.13384462955487872,0.04294274505750351,0.13345139917675614,0.0709184901534991,0.18654795065771382,0.15075247994562394,0.1638591962871607,0.06510586353974898,0.3708319351751737,0.01981280679194372,0.005290605588352398,0.004792037638727879,0.03225776678920825,0.9306025904664976,0.02254098314465197,0.015235443957110448,0.017818808601054857,0.023469134782249407,0.012866647524443942,0.018858071637479684,0.00517496554422732,0.005113599387134465,0.03566159463047647,0.9304186496238039,0.0254183234661437,0.01739838738917733,0.017316046330953218,0.025382025820288798,0.014382459485722199
31,0.0530331961867979,0.08243367215881986,0.03333124140154507,0.060025382547809425,0.06514151398013558,0.17743390402667933,0.12278215593359454,0.08560927957591574,0.0718466436947101,0.2380473012440501,0.021540662843269442,0.0057138510122174135,0.004730601258744187,0.033698741550046485,0.9372884922850726,0.02663936420820978,0.01599418082811352,0.017746002356161528,0.026526733327824126,0.014342183204835546,0.022977829177337844,0.005876393366906735,0.005113599387134465,0.03707221566602742,0.9382576309499818,0.02986655496151469,0.01953923119516257,0.01763478309026733,0.0280583618761696,0.016539833502366097
32,0.07341422817244435,0.07667241569116728,0.06488003386468401,0.04399802472948606,0.07299601626207462,0.20686589622970458,0.07494661784791376,0.14477950287385616,0.05727813614156492,0.22925443992891142,0.022231801808076074,0.005441762724816432,0.005406401438564783,0.0328596966031654,0.9466825568493176,0.03073770428816175,0.015675500719976032,0.017234277839429137,0.02454342616312702,0.014283173581905312,0.022832781594027685,0.005985504119077417,0.005307786705633246,0.0366204454934356,0.9510263120564925,0.034950223891134224,0.019315560446020646,0.016908058102704793,0.023655357397139906,0.017199029287463447
33,0.04863057623161672,0.10058713441708561,0.03485712105886204,0.05040639421445196,0.06800829931788285,0.2216666543823114,0.09971721887002968,0.11754486820408426,0.1322262785145813,0.3251836247716342,0.0240172676519457,0.005925475235751501,0.0058364560984506195,0.03240369193201406,0.9563304286796845,0.03176231492290338,0.015781723881916468,0.01793113698792609,0.024130237170481766,0.01469632357241496,0.024341415720058934,0.006172549564073565,0.0058903486611295765,0.03568926832866204,0.9606432313355969,0.029019255624624263,0.018772366445840225,0.01787490067403147,0.02555469266260367,0.015760777945471177
34,0.044101858323545726,0.14836886719753403,0.041203057665945564,0.04740810086104423,0.050357326556336665,0.20555165921006302,0.1834550596020545,0.10442045214496133,0.10983857979814651,0.24430794278115409,0.02393087744117217,0.005366184156584408,0.005590710578515859,0.034127389588966106,0.9517603664236509,0.025614753573468152,0.014203560295072512,0.01765447616958122,0.027105197917527468,0.016289902107237908,0.025037707947266896,0.005611406994185025,0.005825619554963314,0.03793885160053104,0.9574914695081912,0.02499472675258313,0.01687116028518923,0.01751366300273196,0.027454027928067462,0.01749866373523498
35,0.040250466562425695,0.10515577410003302,0.029256588969858954,0.12606504559368298,0.06505472891360783,0.12883548281201362,0.07872985745522632,0.10513773385222841,0.24493587864888472,0.30505946832705716,0.02384449011016826,0.005351065117414497,0.005775019718466928,0.029913910075565125,0.9562457377336069,0.02540983554488041,0.01358139150842877,0.017581667012438087,0.024626063961656064,0.01705718656318425,0.025037707947266896,0.005907569426251966,0.0062139941919608695,0.03331981118159019,0.9578955751334303,0.028595658911063693,0.01703092350835668,0.01756466171719428,0.02382802423945478,0.018697201526321094
36,0.045452907818793645,0.08452166892958056,0.023017710048409763,0.08908823893695703,0.058662063644128015,0.10615724012493755,0.08709787048496002,0.2772154546094677,0.06514000847932666,0.25846351739308754,0.0230381574782009,0.005774316587685888,0.005775019718466928,0.028390839881770186,0.9700406065953824,0.02479510195092005,0.01356621373606122,0.019874026965650812,0.02503925295430129,0.015050458037851655,0.024544502645385602,0.006141373504728334,0.0062139941919608695,0.031890761911786386,0.9633910143358891,0.028807436085890092,0.017046903185734652,0.019158358900815776,0.026849693979965353,0.017139090412531255
37,0.05156325433596819,0.0797658801511871,0.02837028669309884,0.09752335178313203,0.1169634260452123,0.13007828158123463,0.15715192592545094,0.14349207416850496,0.1343574918265551,0.23711519580428275,0.023758099899394675,0.005955707267684948,0.005775019718466928,0.02953085155964852,0.9996614929353966,0.02786885188793342,0.013399290106966805,0.019353980695127115,0.027187843979836368,0.017116202088257176,0.0257050051640218,0.006359595009069699,0.006278723298127129,0.03134680631361558,0.9826248528940983,0.02986655496151469,0.016711398659669974,0.019226354707682018,0.029180696351216354,0.018757122423186445
38,0.2017999582075356,0.17742468166305822,0.04862233986262161,0.14127527196161416,0.18272874496425567,0.2667923828682004,0.13949253291097846,0.10259230338336264,0.1476910907316407,0.4276717248921865,0.02318213156359125,0.005744084555752441,0.005713583338483239,0.026740106620239734,1.0,0.02479510195092005,0.012852998042370861,0.01879233439239627,0.03842656805222708,0.015168506794425718,0.02181732955994345,0.006172549564073565,0.006278723298127129,0.029346146186753186,0.992807503142121,0.024782886031895157,0.015784759503642734,0.018690874155628118,0.0407493834196561,0.015940546628756186
39,0.07386818080284765,0.09988991229679645,0.03998050811792588,0.08705506146983932,0.049172102358253894,0.16589889446472622,0.05977518579553834,0.0889602725775584,0.13483267556901118,0.2501211737071698,0.020590335967523965,0.005275486549182487,0.0060822016183853835,0.024150003736137488,0.9881517215946658,0.0204918028587745,0.011790770975387777,0.018122515483252707,0.03487314271547806,0.012689595047082364,0.01990252158325881,0.004442363220927725,0.006084535979628351,0.027161093081575438,0.9865847160802738,0.02308835090397582,0.0144746879729543,0.017840900539423186,0.03401536793603331,0.012105231689969631
40,0.0819132301972172,0.15332281384169388,0.05942378354166512,0.09966590905069593,0.05439580104444415,0.20780706683048325,0.09774865182012299,0.09842103437802481,0.11137225666751081,0.3094683270571567,0.02044635900236394,0.005109208861946962,0.006205074378352767,0.022079738881073036,0.9933987891275025,0.017827888978936723,0.01177559320302024,0.0181183553344195,0.038922411370961085,0.012276445056572688,0.01975745079001434,0.004878810905785527,0.006537639722792166,0.02398030314205632,0.9800388135824022,0.019275578024807394,0.014586523347525276,0.01756466171719428,0.0394543648356102,0.012584658791781944
41,0.07095351669176617,0.3722505596124912,0.04153961257423281,0.056390112709450255,0.04952468775850612,0.1362157344447462,0.08727741405954434,0.052485578171094546,0.09773135330622605,0.20231659271963512,0.019236861494297763,0.007920789343358686,0.0065122562782712196,0.021131256461152992,0.999322994723197,0.017827888978936723,0.012291540345197291,0.017515103174981908,0.04131889926452356,0.013692971114034114,0.020685845261694674,0.007216898452300141,0.006990743465955978,0.025280277327039358,1.0,0.021393794594102677,0.015241565503462298,0.01781540415709225,0.04152638421007311,0.015700857048605826
42,0.11949042015837903,0.18605555759421671,0.052364744304408066,0.08710653431710813,0.1257753384844475,0.1514570284749464,0.14625747831049496,0.09280048848723449,0.1087146422037144,0.26396604650584743,0.01693303710716862,0.007013829896957022,0.0065122562782712196,0.021122125423617855,0.9754570560203741,0.013319651366400564,0.011623848863767106,0.018253566724060706,0.04040987521692424,0.01239448791100406,0.01470929587723413,0.00707661319950928,0.006602368828958425,0.02376825490485318,0.9661386705380558,0.016945563098731686,0.014011369992588882,0.018142641693783476,0.0407493834196561,0.012285030336699393
43,0.10015780258104495,0.18459139114160947,0.056986990645373256,0.09927342859027131,0.04986371218182557,0.14122888531949623,0.0648921776711916,0.06854901004614776,0.07790167964648606,0.20515640729279297,0.013304521544812625,0.007920789343358686,0.006020765238401692,0.02425944120917642,0.9768957575200572,0.017418032429958374,0.012170139410889319,0.017517183977460958,0.041401537063052635,0.011155043841617834,0.0125623827548354,0.007403943897296289,0.005955077767295832,0.026451176427201628,0.9783417474737736,0.02075831479594631,0.014969968503372108,0.017617784510413292,0.043598386317851776,0.012824372342688156
44,0.10337510177906198,0.17274228468680047,0.0346586951760053,0.0656037523705659,0.055586444447458,0.1522139337472594,0.12925854915967194,0.07294098111526008,0.10685943381999358,0.20221716813939328,0.012095024036746421,0.008207990623523204,0.005590710578515859,0.023484240564293907,0.9738490965621875,0.019057376658660363,0.011957694604482191,0.0177210400070374,0.04396330055367326,0.012099386677068447,0.01224324325665166,0.007871559847874174,0.005696161342630799,0.025685941879333207,0.9656538114134358,0.02075831479594631,0.014698358722096225,0.017675158436045932,0.04368471973900924,0.012704512570890586
45,0.05449232964166564,0.05637224322043227,0.019474346763535412,0.05494887298592378,0.03003214470117272,0.19081213384353093,0.10648216426954621,0.2400050866570889,0.06877928995598148,0.19278426108894772,0.013275738246813273,0.007497542407892105,0.005222092298613713,0.022152699628457256,0.9712255008289434,0.026229507659231377,0.012230839878043312,0.01934357959498166,0.04024461614742583,0.013456879503028707,0.014041998660479255,0.00794949454069964,0.005760890448797058,0.024736321728868527,0.9773719108796165,0.024359246954426872,0.015113750451513364,0.018489004863985657,0.04204437610367566,0.014562234161696136
46,0.07036626051116507,0.041018678213643536,0.018158583196127218,0.06343545867936759,0.05506840475694179,0.22382340918072233,0.04846394059672589,0.20667907502714108,0.06312830245587478,0.22277941414066094,0.014168461089554218,0.007391730296125054,0.005713583338483239,0.023393035982026245,0.9683480889771736,0.030532786259574063,0.01267090878069882,0.020263017626991814,0.0406577968762912,0.013515889125958941,0.014796327328462006,0.007824799655668915,0.005760890448797058,0.02592564906328365,0.9660579254918832,0.02986655496151469,0.015097770774135391,0.019494095727434026,0.04204437610367566,0.014202684809748206
47,0.12655190552020812,0.1279219111225276,0.014972386500395006,0.08776924722569396,0.06934811346715727,0.1555930763861997,0.10157036505056075,0.09692026034435829,0.042612884592949644,0.2363632974162037,0.017336201983267463,0.008464965918160663,0.005406401438564783,0.02617466447604941,0.9791808550411016,0.029098360059459816,0.011881816364960662,0.019397662985938223,0.038922411370961085,0.015758709262296916,0.009922241120621123,0.007887143980734215,0.0058903486611295765,0.028322761469243257,0.9631485256011206,0.03177293081012206,0.015273512077032605,0.019551471140516773,0.04169903378570376,0.016779547053272253
48,0.053645671957976954,0.1030714469193791,0.04449908078056128,0.06013476234825564,0.02580653910307698,0.15775550088702492,0.07159300036549941,0.1145727470785878,0.08149827994866878,0.3114008923356077,0.018228924826008353,0.008752168709926761,0.005406401438564783,0.02656682119716483,0.9796886112118048,0.02479510195092005,0.012246017650410862,0.019106439462489785,0.03437732418808362,0.01611284372773361,0.01900314243072415,0.00914971437330217,0.005243057599466984,0.02800007006933175,0.9753516025368384,0.025841983725565898,0.014890081300019647,0.01803639610734544,0.035051377623264754,0.016000491496377334
49,0.07777001174512362,0.10210267513118784,0.03515491370166099,0.044892365450781506,0.05217722003239958,0.12628071490411683,0.08840597367121725,0.16361642401700877,0.08609361973349876,0.2398276226340057,0.01975522003755728,0.008918444885560706,0.004669164878760497,0.024414479149330537,0.9899289301589522,0.02233606511606423,0.012503986669078149,0.017791768361701474,0.036856466407734906,0.012925680755945052,0.020047592376503276,0.009352350186058456,0.004984141174801948,0.028073827260657908,0.9779376418485345,0.025841983725565898,0.015401327128981568,0.016895309167814267,0.03695070425538642,0.014262605706613557
