Date,High,Low,Volume
2013-01-18,0.08818503491147771,0.08992945302429153,0.2211788694063968
2013-01-22,0.08909480729505664,0.09066261684108398,0.15656635864236998
2013-01-23,0.10007350186040928,0.09857518735894537,0.18207185678363122
2013-01-24,0.09884938481690911,0.09980715539602537,0.1743729815597183
2013-01-25,0.10003359308927895,0.10165704194079353,0.24987620023894047
2013-01-28,0.10240910430579822,0.10351034480728474,0.20709582555862763
2013-01-29,0.1012270291952632,0.10214304046076142,0.16147700116159022
2013-01-30,0.10109890806101976,0.10239595659738679,0.1161714617611124
2013-01-31,0.09999409847092149,0.10120292738122835,0.13918200562180705
2013-02-01,0.10179351811442083,0.10294918366223171,0.1409908946276553
2013-02-04,0.10187406941726167,0.1033528366382821,0.1555261373928874
2013-02-05,0.10176121488963268,0.10272294444908277,0.11516112411410054
2013-02-06,0.09832768167828611,0.09990803909431627,0.12506606384531474
2013-02-07,0.09709267791018901,0.097362206374796,0.14987924544070289
2013-02-08,0.09847349311749289,0.09922839906061305,0.13996016099988212
2013-02-11,0.09797314344730138,0.09950608431492339,0.09200188982665052
2013-02-12,0.09712995938617448,0.09892338506164693,0.09317596655706163
2013-02-13,0.09735675766985627,0.09969153961850229,0.09168527482429008
2013-02-14,0.09690101757266623,0.0990902030358916,0.11590186679422879
2013-02-15,0.09802051055881471,0.09978816708866775,0.09794175765293105
2013-02-19,0.0994058718134623,0.10121372221233257,0.08927570227483865
2013-02-20,0.0992356529286804,0.09895425103582942,0.12207637435382945
2013-02-21,0.094165702632384,0.09506337269278162,0.14243042795331656
2013-02-22,0.09590276659913936,0.09636867322748172,0.14910258022278017
2013-02-25,0.09804996105729138,0.0953030378262962,0.15177066926733518
2013-02-26,0.09489671654074869,0.09573180998393996,0.13303323693961266
2013-02-27,0.09877093253191237,0.09686386645637406,0.11259321872366317
2013-02-28,0.10005428010768116,0.10108737331425703,0.14707440261409332
2013-03-01,0.10174187549188116,0.09991303765430244,0.1486509371287091
2013-03-04,0.10474562147387026,0.10478187962681167,0.13149045099011605
2013-03-05,0.10846868252842405,0.1095124123315407,0.13906169005135366
2013-03-06,0.11042208128744946,0.11209364331728686,0.09896842907500576
2013-03-07,0.11150963020165394,0.11338010590931295,0.10450853117418073
2013-03-08,0.1128815056133489,0.11397188069620919,0.11988281699825401
2013-03-11,0.11216434182517768,0.11362372973089443,0.11790129041407857
2013-03-12,0.11193863673458093,0.11340911277828906,0.12284810252350187
2013-03-13,0.11313439939062912,0.11411831291546874,0.10948166804696484
2013-03-14,0.11696073401387126,0.11660571097822021,0.11763811683146268
2013-03-15,0.11714154153104066,0.11723707014905967,0.1836091031445454
2013-03-18,0.11422175765458704,0.11456997689880202,0.10495539671596672
2013-03-19,0.11461598641951494,0.11386588048599697,0.1273538874429015
2013-03-20,0.11567705611779514,0.11718517700203264,0.11666851620476928
2013-03-21,0.11230397348085457,0.11204291918900704,0.1333988278840797
2013-03-22,0.11280632115787856,0.11404831547906742,0.10486014851162392
2013-03-25,0.11280258608661886,0.11266717820039138,0.109545634444147
2013-03-26,0.11308789961934307,0.11444292287937588,0.1014182873127825
2013-03-27,0.11366552983528773,0.11410710743646028,0.10129215267583702
2013-03-28,0.11516220489007607,0.11402475156994962,0.10596234476262541
2013-04-01,0.11452806543631075,0.11465679172622364,0.10239779217246385
2013-04-02,0.11501002064206851,0.11497474828309177,0.1016321541021001
2013-04-03,0.11424628503479255,0.11328192612460417,0.16153840028686667
2013-04-04,0.1110980275762646,0.11146482117362004,0.11326638179684578
2013-04-05,0.10688590904685616,0.10654613133388416,0.11970879492668321
2013-04-08,0.10778163876903708,0.1085942556430892,0.10156083947621186
2013-04-09,0.11029043417760083,0.11042553700361601,0.11986936942091804
2013-04-10,0.11429533324070074,0.11417507890812051,0.12694154585518147
2013-04-11,0.11404544144326896,0.11466928789076661,0.1361779408412489
2013-04-12,0.11222933450183752,0.11309661800459178,0.10343273385885172
2013-04-15,0.11227126247698127,0.11203952414104809,0.12668163706210753
2013-04-16,0.11273988360981615,0.11220089744475084,0.12196383836854197
2013-04-17,0.11171881059036837,0.11192077316451307,0.1855470361312172
2013-04-18,0.11082277236893041,0.10893425385726792,0.15085013483649257
2013-04-19,0.0984225101710147,0.09573807942931135,0.1793973751146282
2013-04-22,0.09576888251256513,0.09480313390171567,0.15851303038747622
2013-04-23,0.10027742970686897,0.09916654662804633,0.1872135699968333
2013-04-24,0.10102090227952694,0.10259373569165067,0.12933932775566293
2013-04-25,0.10360486377928213,0.10363216388750682,0.26191777670349004
2013-04-26,0.10193267005985103,0.10357467393528286,0.18117573286502062
2013-04-29,0.10753872626428458,0.1059609822674072,0.14772397513321944
2013-04-30,0.11037217648060446,0.10904460896891102,0.14429158807510928
2013-05-01,0.11134980126994465,0.11096019365366008,0.15734837890253478
2013-05-02,0.11171796793326258,0.11195271554491142,0.12285286914243673
2013-05-03,0.11523082400203855,0.11704720710518168,0.13751166635233675
2013-05-06,0.11402403752969095,0.11513427646715016,0.11860708585567463
2013-05-07,0.11392326761205625,0.1155400568322175,0.11030803025521121
2013-05-08,0.1153265322422166,0.1166188254310729,0.10270658518185241
2013-05-09,0.11702672538662358,0.11697258219735489,0.15310008498173144
2013-05-10,0.11656721074432022,0.11843659722529094,0.10491242499425583
2013-05-13,0.11740902759561937,0.1177195104060547,0.12778170861832763
2013-05-14,0.11875185666405037,0.11938495112831322,0.2154261237807927
2013-05-15,0.1182325088974711,0.11976638035521008,0.15073436645976207
2013-05-16,0.12192407759483911,0.12143687436055924,0.14054891134363143
